Junction,Date,Weekday,Time,Lane,Vehicle_Count,Congestion_Level,Signal_Time,Weather,Public_Holiday,Accident_Scale
Electronic City Phase 1,2023-11-24,Friday,00:00:00,East,57,2.94,46,Clear,No,0
Electronic City Phase 1,2023-11-24,Friday,00:00:00,West,155,4.37,37,Clear,No,0
Electronic City Phase 1,2023-11-24,Friday,01:00:00,North,223,4.83,56,Cloudy,No,4.43
Electronic City Phase 1,2023-11-24,Friday,01:00:00,South,293,2.27,52,Cloudy,No,0
Electronic City Phase 1,2023-11-24,Friday,01:00:00,East,97,2.27,44,Rainy,No,0
Electronic City Phase 1,2023-11-24,Friday,01:00:00,West,203,1.77,57,Cloudy,No,0
Electronic City Phase 1,2023-11-24,Friday,02:00:00,North,150,4.73,39,Rainy,No,0
Electronic City Phase 1,2023-11-24,Friday,02:00:00,South,262,3.21,30,Cloudy,No,0
Electronic City Phase 1,2023-11-24,Friday,02:00:00,East,264,1.58,43,Clear,No,0
Electronic City Phase 1,2023-11-24,Friday,02:00:00,West,111,3.71,35,Clear,No,0
Electronic City Phase 1,2023-11-24,Friday,03:00:00,North,289,4.16,58,Rainy,No,0
Electronic City Phase 1,2023-11-24,Friday,03:00:00,South,172,1.57,51,Cloudy,No,0
Electronic City Phase 1,2023-11-24,Friday,03:00:00,East,264,1.92,45,Rainy,No,2.45
Electronic City Phase 1,2023-11-24,Friday,03:00:00,West,78,4.18,35,Cloudy,No,0
Electronic City Phase 1,2023-11-24,Friday,04:00:00,North,190,2.18,44,Rainy,No,0
Electronic City Phase 1,2023-11-24,Friday,04:00:00,South,81,2.82,38,Cloudy,No,0
Electronic City Phase 1,2023-11-24,Friday,04:00:00,East,116,3.01,59,Cloudy,No,0
Electronic City Phase 1,2023-11-24,Friday,04:00:00,West,168,3.64,46,Clear,No,0
Electronic City Phase 1,2023-11-24,Friday,05:00:00,North,82,1.86,38,Clear,No,2.0
Electronic City Phase 1,2023-11-24,Friday,05:00:00,South,190,3.84,55,Cloudy,No,0
Electronic City Phase 1,2023-11-24,Friday,05:00:00,East,274,1.36,55,Clear,No,0
Electronic City Phase 1,2023-11-24,Friday,05:00:00,West,143,2.87,46,Clear,No,0
Electronic City Phase 1,2023-11-24,Friday,06:00:00,North,145,4.92,62,Clear,No,0
Electronic City Phase 1,2023-11-24,Friday,06:00:00,South,203,4.19,71,Clear,No,4.46
Electronic City Phase 1,2023-11-24,Friday,06:00:00,East,963,8.55,65,Clear,No,0
Electronic City Phase 1,2023-11-24,Friday,06:00:00,West,345,8.46,120,Cloudy,No,0
Electronic City Phase 1,2023-11-24,Friday,07:00:00,North,826,4.87,86,Clear,No,0
Electronic City Phase 1,2023-11-24,Friday,07:00:00,South,688,6.6,113,Clear,No,0
Electronic City Phase 1,2023-11-24,Friday,07:00:00,East,439,3.42,97,Cloudy,No,0
Electronic City Phase 1,2023-11-24,Friday,07:00:00,West,887,6.99,105,Rainy,No,0
Electronic City Phase 1,2023-11-24,Friday,08:00:00,North,757,3.63,80,Clear,No,8.25
Electronic City Phase 1,2023-11-24,Friday,08:00:00,South,359,4.84,68,Cloudy,No,2.69
Electronic City Phase 1,2023-11-24,Friday,08:00:00,East,610,8.95,109,Clear,No,6.95
Electronic City Phase 1,2023-11-24,Friday,08:00:00,West,345,6.98,91,Rainy,No,0
Electronic City Phase 1,2023-11-24,Friday,09:00:00,North,326,1.07,89,Rainy,No,0
Electronic City Phase 1,2023-11-24,Friday,09:00:00,South,987,8.52,69,Clear,No,8.09
Electronic City Phase 1,2023-11-24,Friday,09:00:00,East,207,7.33,63,Rainy,No,2.75
Electronic City Phase 1,2023-11-24,Friday,09:00:00,West,240,9.88,69,Rainy,No,3.95
Electronic City Phase 1,2023-11-24,Friday,10:00:00,North,188,5.55,107,Rainy,No,0
Electronic City Phase 1,2023-11-24,Friday,10:00:00,South,649,8.04,82,Clear,No,0
Electronic City Phase 1,2023-11-24,Friday,10:00:00,East,890,9.97,110,Clear,No,0
Electronic City Phase 1,2023-11-24,Friday,10:00:00,West,626,6.1,72,Cloudy,No,9.74
Electronic City Phase 1,2023-11-24,Friday,11:00:00,North,388,8.32,80,Clear,No,0
Electronic City Phase 1,2023-11-24,Friday,11:00:00,South,739,5.26,77,Clear,No,7.61
Electronic City Phase 1,2023-11-24,Friday,11:00:00,East,119,9.57,83,Clear,No,0
Electronic City Phase 1,2023-11-24,Friday,11:00:00,West,323,6.3,71,Clear,No,0
Electronic City Phase 1,2023-11-24,Friday,12:00:00,North,679,1.08,118,Clear,No,0
Electronic City Phase 1,2023-11-24,Friday,12:00:00,South,793,4.6,74,Clear,No,4.16
Electronic City Phase 1,2023-11-24,Friday,12:00:00,East,421,4.42,79,Clear,No,3.44
Electronic City Phase 1,2023-11-24,Friday,12:00:00,West,943,1.61,114,Rainy,No,6.58
Electronic City Phase 1,2023-11-24,Friday,13:00:00,North,892,7.41,82,Clear,No,0
Electronic City Phase 1,2023-11-24,Friday,13:00:00,South,734,1.74,62,Clear,No,0
Electronic City Phase 1,2023-11-24,Friday,13:00:00,East,483,4.98,61,Cloudy,No,0
Electronic City Phase 1,2023-11-24,Friday,13:00:00,West,602,7.14,83,Clear,No,0
Electronic City Phase 1,2023-11-24,Friday,14:00:00,North,335,8.72,90,Rainy,No,0
Electronic City Phase 1,2023-11-24,Friday,14:00:00,South,424,4.95,86,Clear,No,0
Electronic City Phase 1,2023-11-24,Friday,14:00:00,East,127,3.52,93,Cloudy,No,0
Electronic City Phase 1,2023-11-24,Friday,14:00:00,West,496,6.95,115,Cloudy,No,4.43
Electronic City Phase 1,2023-11-24,Friday,15:00:00,North,972,2.45,66,Clear,No,8.43
Electronic City Phase 1,2023-11-24,Friday,15:00:00,South,127,2.76,111,Rainy,No,0
Electronic City Phase 1,2023-11-24,Friday,15:00:00,East,380,6.86,109,Cloudy,No,0
Electronic City Phase 1,2023-11-24,Friday,15:00:00,West,401,5.95,116,Cloudy,No,0
Electronic City Phase 1,2023-11-24,Friday,16:00:00,North,592,8.81,90,Clear,No,4.14
Electronic City Phase 1,2023-11-24,Friday,16:00:00,South,882,1.29,90,Rainy,No,0
Electronic City Phase 1,2023-11-24,Friday,16:00:00,East,575,2.88,72,Cloudy,No,9.53
Electronic City Phase 1,2023-11-24,Friday,16:00:00,West,158,8.98,113,Clear,No,0
Electronic City Phase 1,2023-11-24,Friday,17:00:00,North,311,7.29,115,Rainy,No,0
Electronic City Phase 1,2023-11-24,Friday,17:00:00,South,212,9.73,116,Clear,No,0
Electronic City Phase 1,2023-11-24,Friday,17:00:00,East,592,3.25,92,Cloudy,No,0
Electronic City Phase 1,2023-11-24,Friday,17:00:00,West,553,2.3,109,Cloudy,No,0
Electronic City Phase 1,2023-11-24,Friday,18:00:00,North,613,8.25,69,Cloudy,No,0
Electronic City Phase 1,2023-11-24,Friday,18:00:00,South,728,2.74,110,Rainy,No,7.61
Electronic City Phase 1,2023-11-24,Friday,18:00:00,East,756,4.2,117,Clear,No,0
Electronic City Phase 1,2023-11-24,Friday,18:00:00,West,754,1.26,86,Rainy,No,0
Electronic City Phase 1,2023-11-24,Friday,19:00:00,North,126,1.71,100,Cloudy,No,0
Electronic City Phase 1,2023-11-24,Friday,19:00:00,South,907,1.89,102,Clear,No,0
Electronic City Phase 1,2023-11-24,Friday,19:00:00,East,170,1.88,100,Clear,No,0
Electronic City Phase 1,2023-11-24,Friday,19:00:00,West,141,6.63,101,Rainy,No,0
Electronic City Phase 1,2023-11-24,Friday,20:00:00,North,361,1.39,70,Clear,No,3.58
Electronic City Phase 1,2023-11-24,Friday,20:00:00,South,428,3.42,118,Rainy,No,0
Electronic City Phase 1,2023-11-24,Friday,20:00:00,East,449,9.4,118,Clear,No,0
Electronic City Phase 1,2023-11-24,Friday,20:00:00,West,805,1.7,70,Clear,No,0
Electronic City Phase 1,2023-11-24,Friday,21:00:00,North,557,1.3,67,Rainy,No,0
Electronic City Phase 1,2023-11-24,Friday,21:00:00,South,521,6.25,105,Cloudy,No,7.98
Electronic City Phase 1,2023-11-24,Friday,21:00:00,East,294,5.24,116,Rainy,No,5.62
Electronic City Phase 1,2023-11-24,Friday,21:00:00,West,305,8.18,61,Cloudy,No,0
Electronic City Phase 1,2023-11-24,Friday,22:00:00,North,954,3.37,105,Clear,No,0
Electronic City Phase 1,2023-11-24,Friday,22:00:00,South,902,5.76,98,Clear,No,6.31
Electronic City Phase 1,2023-11-24,Friday,22:00:00,East,781,6.93,107,Clear,No,0
Electronic City Phase 1,2023-11-24,Friday,22:00:00,West,291,3.49,106,Clear,No,0
Electronic City Phase 1,2023-11-24,Friday,23:00:00,North,124,2.79,65,Cloudy,No,0
Electronic City Phase 1,2023-11-24,Friday,23:00:00,South,120,2.19,68,Cloudy,No,0
Electronic City Phase 1,2023-11-24,Friday,23:00:00,East,581,9.04,80,Cloudy,No,5.02
Electronic City Phase 1,2023-11-24,Friday,23:00:00,West,450,8.02,94,Clear,No,0
Electronic City Phase 1,2023-11-25,Saturday,00:00:00,North,73,3.34,37,Cloudy,No,0
Electronic City Phase 1,2023-11-25,Saturday,00:00:00,South,201,2.3,55,Cloudy,No,0
Electronic City Phase 1,2023-11-25,Saturday,00:00:00,East,122,2.05,49,Cloudy,No,0
Electronic City Phase 1,2023-11-25,Saturday,00:00:00,West,126,1.3,34,Cloudy,No,0
Electronic City Phase 1,2023-11-25,Saturday,01:00:00,North,164,2.55,35,Clear,No,0
Electronic City Phase 1,2023-11-25,Saturday,01:00:00,South,280,1.87,58,Cloudy,No,5.22
Electronic City Phase 1,2023-11-25,Saturday,01:00:00,East,113,1.02,30,Cloudy,No,1.3
Electronic City Phase 1,2023-11-25,Saturday,01:00:00,West,76,1.33,32,Clear,No,0
Electronic City Phase 1,2023-11-25,Saturday,02:00:00,North,76,4.73,55,Clear,No,1.37
Electronic City Phase 1,2023-11-25,Saturday,02:00:00,South,186,1.17,37,Clear,No,0
Electronic City Phase 1,2023-11-25,Saturday,02:00:00,East,265,1.21,53,Clear,No,0
Electronic City Phase 1,2023-11-25,Saturday,02:00:00,West,210,2.86,58,Clear,No,0
Electronic City Phase 1,2023-11-25,Saturday,03:00:00,North,78,1.8,57,Clear,No,0
Electronic City Phase 1,2023-11-25,Saturday,03:00:00,South,161,4.03,48,Clear,No,0
Electronic City Phase 1,2023-11-25,Saturday,03:00:00,East,153,3.8,60,Clear,No,0
Electronic City Phase 1,2023-11-25,Saturday,03:00:00,West,99,2.37,37,Clear,No,0
Electronic City Phase 1,2023-11-25,Saturday,04:00:00,North,50,4.5,60,Clear,No,0
Electronic City Phase 1,2023-11-25,Saturday,04:00:00,South,54,1.51,44,Clear,No,0
Electronic City Phase 1,2023-11-25,Saturday,04:00:00,East,176,3.35,48,Rainy,No,0
Electronic City Phase 1,2023-11-25,Saturday,04:00:00,West,276,3.64,55,Cloudy,No,0
Electronic City Phase 1,2023-11-25,Saturday,05:00:00,North,106,2.39,36,Rainy,No,0
Electronic City Phase 1,2023-11-25,Saturday,05:00:00,South,165,3.31,46,Cloudy,No,0
Electronic City Phase 1,2023-11-25,Saturday,05:00:00,East,59,4.18,34,Clear,No,0
Electronic City Phase 1,2023-11-25,Saturday,05:00:00,West,274,3.57,52,Rainy,No,2.68
Electronic City Phase 1,2023-11-25,Saturday,06:00:00,North,616,9.86,60,Rainy,No,7.64
Electronic City Phase 1,2023-11-25,Saturday,06:00:00,South,766,4.92,87,Clear,No,0
Electronic City Phase 1,2023-11-25,Saturday,06:00:00,East,414,3.53,115,Rainy,No,5.08
Electronic City Phase 1,2023-11-25,Saturday,06:00:00,West,375,1.16,77,Clear,No,0
Electronic City Phase 1,2023-11-25,Saturday,07:00:00,North,569,3.05,71,Cloudy,No,0
Electronic City Phase 1,2023-11-25,Saturday,07:00:00,South,148,7.3,108,Clear,No,0
Electronic City Phase 1,2023-11-25,Saturday,07:00:00,East,156,4.26,111,Clear,No,0
Electronic City Phase 1,2023-11-25,Saturday,07:00:00,West,769,4.51,84,Clear,No,0
Electronic City Phase 1,2023-11-25,Saturday,08:00:00,North,677,4.32,67,Clear,No,0
Electronic City Phase 1,2023-11-25,Saturday,08:00:00,South,891,9.03,65,Rainy,No,0
Electronic City Phase 1,2023-11-25,Saturday,08:00:00,East,426,4.93,60,Cloudy,No,2.02
Electronic City Phase 1,2023-11-25,Saturday,08:00:00,West,606,4.3,112,Cloudy,No,0
Electronic City Phase 1,2023-11-25,Saturday,09:00:00,North,513,4.88,79,Clear,No,8.79
Electronic City Phase 1,2023-11-25,Saturday,09:00:00,South,772,2.36,117,Clear,No,0
Electronic City Phase 1,2023-11-25,Saturday,09:00:00,East,818,5.62,97,Rainy,No,9.74
Electronic City Phase 1,2023-11-25,Saturday,09:00:00,West,333,4.44,77,Clear,No,0
Electronic City Phase 1,2023-11-25,Saturday,10:00:00,North,803,8.04,99,Clear,No,0
Electronic City Phase 1,2023-11-25,Saturday,10:00:00,South,682,7.28,73,Clear,No,0
Electronic City Phase 1,2023-11-25,Saturday,10:00:00,East,195,4.98,80,Cloudy,No,0
Electronic City Phase 1,2023-11-25,Saturday,10:00:00,West,647,8.5,67,Cloudy,No,8.38
Electronic City Phase 1,2023-11-25,Saturday,11:00:00,North,240,7.56,66,Clear,No,0
Electronic City Phase 1,2023-11-25,Saturday,11:00:00,South,960,9.29,89,Clear,No,0
Electronic City Phase 1,2023-11-25,Saturday,11:00:00,East,511,5.84,110,Clear,No,0
Electronic City Phase 1,2023-11-25,Saturday,11:00:00,West,855,6.45,81,Clear,No,9.56
Electronic City Phase 1,2023-11-25,Saturday,12:00:00,North,306,3.39,92,Clear,No,0
Electronic City Phase 1,2023-11-25,Saturday,12:00:00,South,774,1.3,120,Clear,No,0
Electronic City Phase 1,2023-11-25,Saturday,12:00:00,East,677,3.74,73,Clear,No,7.11
Electronic City Phase 1,2023-11-25,Saturday,12:00:00,West,733,6.62,101,Cloudy,No,0
Electronic City Phase 1,2023-11-25,Saturday,13:00:00,North,900,6.22,72,Rainy,No,0
Electronic City Phase 1,2023-11-25,Saturday,13:00:00,South,761,2.57,79,Clear,No,0
Electronic City Phase 1,2023-11-25,Saturday,13:00:00,East,646,5.14,110,Clear,No,8.4
Electronic City Phase 1,2023-11-25,Saturday,13:00:00,West,720,7.71,82,Clear,No,9.52
Electronic City Phase 1,2023-11-25,Saturday,14:00:00,North,408,8.13,106,Rainy,No,2.02
Electronic City Phase 1,2023-11-25,Saturday,14:00:00,South,202,7.5,104,Clear,No,0
Electronic City Phase 1,2023-11-25,Saturday,14:00:00,East,274,9.41,120,Cloudy,No,0
Electronic City Phase 1,2023-11-25,Saturday,14:00:00,West,163,4.09,98,Clear,No,0
Electronic City Phase 1,2023-11-25,Saturday,15:00:00,North,714,3.57,63,Clear,No,0
Electronic City Phase 1,2023-11-25,Saturday,15:00:00,South,267,3.7,64,Clear,No,5.43
Electronic City Phase 1,2023-11-25,Saturday,15:00:00,East,403,5.08,83,Clear,No,0
Electronic City Phase 1,2023-11-25,Saturday,15:00:00,West,459,4.74,96,Clear,No,4.21
Electronic City Phase 1,2023-11-25,Saturday,16:00:00,North,436,8.65,62,Clear,No,0
Electronic City Phase 1,2023-11-25,Saturday,16:00:00,South,619,8.28,114,Rainy,No,0
Electronic City Phase 1,2023-11-25,Saturday,16:00:00,East,250,2.92,79,Clear,No,0
Electronic City Phase 1,2023-11-25,Saturday,16:00:00,West,885,5.47,118,Rainy,No,9.62
Electronic City Phase 1,2023-11-25,Saturday,17:00:00,North,423,5.8,77,Clear,No,0
Electronic City Phase 1,2023-11-25,Saturday,17:00:00,South,924,2.06,63,Clear,No,8.37
Electronic City Phase 1,2023-11-25,Saturday,17:00:00,East,682,4.32,99,Clear,No,9.37
Electronic City Phase 1,2023-11-25,Saturday,17:00:00,West,748,6.95,112,Rainy,No,0
Electronic City Phase 1,2023-11-25,Saturday,18:00:00,North,404,6.07,118,Clear,No,0
Electronic City Phase 1,2023-11-25,Saturday,18:00:00,South,102,7.21,91,Cloudy,No,0
Electronic City Phase 1,2023-11-25,Saturday,18:00:00,East,150,9.5,81,Rainy,No,0
Electronic City Phase 1,2023-11-25,Saturday,18:00:00,West,396,5.76,94,Cloudy,No,3.35
Electronic City Phase 1,2023-11-25,Saturday,19:00:00,North,835,7.84,86,Rainy,No,6.18
Electronic City Phase 1,2023-11-25,Saturday,19:00:00,South,133,2.85,86,Clear,No,0
Electronic City Phase 1,2023-11-25,Saturday,19:00:00,East,937,2.52,97,Rainy,No,6.13
Electronic City Phase 1,2023-11-25,Saturday,19:00:00,West,547,2.74,80,Rainy,No,0
Electronic City Phase 1,2023-11-25,Saturday,20:00:00,North,257,7.93,64,Cloudy,No,0
Electronic City Phase 1,2023-11-25,Saturday,20:00:00,South,663,8.76,65,Cloudy,No,7.37
Electronic City Phase 1,2023-11-25,Saturday,20:00:00,East,293,4.17,114,Cloudy,No,0
Electronic City Phase 1,2023-11-25,Saturday,20:00:00,West,580,1.18,81,Clear,No,5.54
Electronic City Phase 1,2023-11-25,Saturday,21:00:00,North,109,7.79,118,Rainy,No,0
Electronic City Phase 1,2023-11-25,Saturday,21:00:00,South,682,8.01,78,Cloudy,No,5.05
Electronic City Phase 1,2023-11-25,Saturday,21:00:00,East,749,8.89,68,Clear,No,7.89
Electronic City Phase 1,2023-11-25,Saturday,21:00:00,West,827,1.4,118,Cloudy,No,4.89
Electronic City Phase 1,2023-11-25,Saturday,22:00:00,North,789,3.14,62,Cloudy,No,9.24
Electronic City Phase 1,2023-11-25,Saturday,22:00:00,South,384,5.62,62,Clear,No,0
Electronic City Phase 1,2023-11-25,Saturday,22:00:00,East,911,4.59,60,Cloudy,No,0
Electronic City Phase 1,2023-11-25,Saturday,22:00:00,West,169,8.3,79,Rainy,No,0
Electronic City Phase 1,2023-11-25,Saturday,23:00:00,North,912,2.69,85,Cloudy,No,7.69
Electronic City Phase 1,2023-11-25,Saturday,23:00:00,South,413,2.45,117,Clear,No,0
Electronic City Phase 1,2023-11-25,Saturday,23:00:00,East,291,9.08,97,Clear,No,4.03
Electronic City Phase 1,2023-11-25,Saturday,23:00:00,West,742,7.65,78,Clear,No,0
Electronic City Phase 1,2023-11-26,Sunday,00:00:00,North,77,2.93,46,Clear,No,1.67
Electronic City Phase 1,2023-11-26,Sunday,00:00:00,South,246,1.42,53,Clear,No,3.98
Electronic City Phase 1,2023-11-26,Sunday,00:00:00,East,181,3.03,44,Cloudy,No,0
Electronic City Phase 1,2023-11-26,Sunday,00:00:00,West,206,4.82,45,Clear,No,0
Electronic City Phase 1,2023-11-26,Sunday,01:00:00,North,65,1.95,32,Clear,No,0
Electronic City Phase 1,2023-11-26,Sunday,01:00:00,South,104,2.62,58,Rainy,No,0
Electronic City Phase 1,2023-11-26,Sunday,01:00:00,East,90,3.09,50,Cloudy,No,0
Electronic City Phase 1,2023-11-26,Sunday,01:00:00,West,161,1.47,39,Clear,No,0
Electronic City Phase 1,2023-11-26,Sunday,02:00:00,North,280,2.93,52,Cloudy,No,0
Electronic City Phase 1,2023-11-26,Sunday,02:00:00,South,251,4.92,42,Rainy,No,2.87
Electronic City Phase 1,2023-11-26,Sunday,02:00:00,East,287,4.9,37,Rainy,No,0
Electronic City Phase 1,2023-11-26,Sunday,02:00:00,West,191,1.61,59,Cloudy,No,0
Electronic City Phase 1,2023-11-26,Sunday,03:00:00,North,272,4.0,46,Cloudy,No,2.44
Electronic City Phase 1,2023-11-26,Sunday,03:00:00,South,290,1.81,57,Clear,No,0
Electronic City Phase 1,2023-11-26,Sunday,03:00:00,East,221,4.38,36,Clear,No,0
Electronic City Phase 1,2023-11-26,Sunday,03:00:00,West,50,3.99,30,Clear,No,0
Electronic City Phase 1,2023-11-26,Sunday,04:00:00,North,73,4.66,52,Rainy,No,0
Electronic City Phase 1,2023-11-26,Sunday,04:00:00,South,77,4.13,59,Clear,No,0
Electronic City Phase 1,2023-11-26,Sunday,04:00:00,East,213,3.87,53,Rainy,No,0
Electronic City Phase 1,2023-11-26,Sunday,04:00:00,West,235,1.17,48,Clear,No,4.45
Electronic City Phase 1,2023-11-26,Sunday,05:00:00,North,118,3.74,45,Clear,No,0
Electronic City Phase 1,2023-11-26,Sunday,05:00:00,South,197,4.93,59,Cloudy,No,0
Electronic City Phase 1,2023-11-26,Sunday,05:00:00,East,255,2.11,50,Cloudy,No,0
Electronic City Phase 1,2023-11-26,Sunday,05:00:00,West,244,4.06,43,Clear,No,0
Electronic City Phase 1,2023-11-26,Sunday,06:00:00,North,138,7.48,77,Clear,No,0
Electronic City Phase 1,2023-11-26,Sunday,06:00:00,South,798,3.37,79,Clear,No,0
Electronic City Phase 1,2023-11-26,Sunday,06:00:00,East,456,5.58,113,Rainy,No,0
Electronic City Phase 1,2023-11-26,Sunday,06:00:00,West,946,4.65,88,Cloudy,No,7.6
Electronic City Phase 1,2023-11-26,Sunday,07:00:00,North,224,6.5,112,Rainy,No,0
Electronic City Phase 1,2023-11-26,Sunday,07:00:00,South,722,7.99,69,Clear,No,0
Electronic City Phase 1,2023-11-26,Sunday,07:00:00,East,137,7.1,105,Rainy,No,0
Electronic City Phase 1,2023-11-26,Sunday,07:00:00,West,314,2.28,94,Cloudy,No,2.65
Electronic City Phase 1,2023-11-26,Sunday,08:00:00,North,298,2.65,80,Clear,No,0
Electronic City Phase 1,2023-11-26,Sunday,08:00:00,South,304,4.5,110,Clear,No,2.06
Electronic City Phase 1,2023-11-26,Sunday,08:00:00,East,743,9.79,68,Clear,No,0
Electronic City Phase 1,2023-11-26,Sunday,08:00:00,West,665,7.42,103,Clear,No,5.54
Electronic City Phase 1,2023-11-26,Sunday,09:00:00,North,276,4.97,92,Clear,No,0
Electronic City Phase 1,2023-11-26,Sunday,09:00:00,South,729,8.39,60,Rainy,No,4.86
Electronic City Phase 1,2023-11-26,Sunday,09:00:00,East,221,2.37,109,Cloudy,No,0
Electronic City Phase 1,2023-11-26,Sunday,09:00:00,West,343,5.56,63,Cloudy,No,0
Electronic City Phase 1,2023-11-26,Sunday,10:00:00,North,281,6.39,114,Rainy,No,0
Electronic City Phase 1,2023-11-26,Sunday,10:00:00,South,510,6.79,74,Cloudy,No,4.3
Electronic City Phase 1,2023-11-26,Sunday,10:00:00,East,960,2.85,76,Rainy,No,8.0
Electronic City Phase 1,2023-11-26,Sunday,10:00:00,West,486,9.63,87,Cloudy,No,4.79
Electronic City Phase 1,2023-11-26,Sunday,11:00:00,North,135,6.36,120,Cloudy,No,2.92
Electronic City Phase 1,2023-11-26,Sunday,11:00:00,South,648,6.46,69,Cloudy,No,0
Electronic City Phase 1,2023-11-26,Sunday,11:00:00,East,954,6.55,67,Cloudy,No,0
Electronic City Phase 1,2023-11-26,Sunday,11:00:00,West,338,8.77,116,Clear,No,0
Electronic City Phase 1,2023-11-26,Sunday,12:00:00,North,894,4.04,108,Cloudy,No,0
Electronic City Phase 1,2023-11-26,Sunday,12:00:00,South,681,2.32,103,Clear,No,9.97
Electronic City Phase 1,2023-11-26,Sunday,12:00:00,East,478,9.23,108,Cloudy,No,0
Electronic City Phase 1,2023-11-26,Sunday,12:00:00,West,727,5.86,72,Clear,No,0
Electronic City Phase 1,2023-11-26,Sunday,13:00:00,North,535,6.78,70,Cloudy,No,0
Electronic City Phase 1,2023-11-26,Sunday,13:00:00,South,805,2.07,78,Cloudy,No,0
Electronic City Phase 1,2023-11-26,Sunday,13:00:00,East,424,3.75,110,Cloudy,No,2.25
Electronic City Phase 1,2023-11-26,Sunday,13:00:00,West,893,7.39,72,Cloudy,No,0
Electronic City Phase 1,2023-11-26,Sunday,14:00:00,North,774,2.28,118,Rainy,No,8.48
Electronic City Phase 1,2023-11-26,Sunday,14:00:00,South,116,3.57,77,Clear,No,0
Electronic City Phase 1,2023-11-26,Sunday,14:00:00,East,317,2.99,106,Clear,No,2.13
Electronic City Phase 1,2023-11-26,Sunday,14:00:00,West,699,2.49,82,Cloudy,No,0
Electronic City Phase 1,2023-11-26,Sunday,15:00:00,North,586,4.28,96,Cloudy,No,9.22
Electronic City Phase 1,2023-11-26,Sunday,15:00:00,South,452,2.58,71,Clear,No,5.94
Electronic City Phase 1,2023-11-26,Sunday,15:00:00,East,510,4.03,97,Rainy,No,0
Electronic City Phase 1,2023-11-26,Sunday,15:00:00,West,613,6.88,80,Clear,No,0
Electronic City Phase 1,2023-11-26,Sunday,16:00:00,North,293,2.69,108,Cloudy,No,2.84
Electronic City Phase 1,2023-11-26,Sunday,16:00:00,South,178,1.23,105,Rainy,No,0
Electronic City Phase 1,2023-11-26,Sunday,16:00:00,East,847,6.01,110,Rainy,No,8.33
Electronic City Phase 1,2023-11-26,Sunday,16:00:00,West,182,1.23,85,Clear,No,0
