Junction,Date,Weekday,Time,Lane,Vehicle_Count,Congestion_Level,Signal_Time,Weather,Public_Holiday
Electronic City Phase 1,2023-09-30,Saturday,17:00:00,North,677,5.85,78,Rainy,No
Electronic City Phase 1,2023-09-30,Saturday,17:00:00,South,911,9.1,65,Rainy,No
Electronic City Phase 1,2023-09-30,Saturday,17:00:00,East,761,4.69,89,Cloudy,No
Electronic City Phase 1,2023-09-30,Saturday,17:00:00,West,599,6.0,63,Rainy,No
Electronic City Phase 1,2023-09-30,Saturday,18:00:00,North,498,7.44,62,Cloudy,No
Electronic City Phase 1,2023-09-30,Saturday,18:00:00,South,489,5.31,98,Cloudy,No
Electronic City Phase 1,2023-09-30,Saturday,18:00:00,East,361,8.27,99,Rainy,No
Electronic City Phase 1,2023-09-30,Saturday,18:00:00,West,498,4.44,75,Rainy,No
Electronic City Phase 1,2023-09-30,Saturday,19:00:00,North,967,2.93,95,Cloudy,No
Electronic City Phase 1,2023-09-30,Saturday,19:00:00,South,938,5.32,72,Cloudy,No
Electronic City Phase 1,2023-09-30,Saturday,19:00:00,East,372,4.93,105,Cloudy,No
Electronic City Phase 1,2023-09-30,Saturday,19:00:00,West,655,1.05,79,Rainy,No
Electronic City Phase 1,2023-09-30,Saturday,20:00:00,North,713,7.63,119,Rainy,No
Electronic City Phase 1,2023-09-30,Saturday,20:00:00,South,938,6.79,119,Rainy,No
Electronic City Phase 1,2023-09-30,Saturday,20:00:00,East,360,3.1,97,Rainy,No
Electronic City Phase 1,2023-09-30,Saturday,20:00:00,West,963,6.68,61,Rainy,No
Electronic City Phase 1,2023-09-30,Saturday,21:00:00,North,816,7.65,119,Rainy,No
Electronic City Phase 1,2023-09-30,Saturday,21:00:00,South,400,6.34,60,Rainy,No
Electronic City Phase 1,2023-09-30,Saturday,21:00:00,East,473,1.18,99,Rainy,No
Electronic City Phase 1,2023-09-30,Saturday,21:00:00,West,230,4.59,80,Cloudy,No
Electronic City Phase 1,2023-09-30,Saturday,22:00:00,North,784,6.11,98,Rainy,No
Electronic City Phase 1,2023-09-30,Saturday,22:00:00,South,963,8.04,60,Rainy,No
Electronic City Phase 1,2023-09-30,Saturday,22:00:00,East,144,7.93,93,Rainy,No
Electronic City Phase 1,2023-09-30,Saturday,22:00:00,West,969,6.28,108,Cloudy,No
Electronic City Phase 1,2023-09-30,Saturday,23:00:00,North,796,1.06,106,Rainy,No
Electronic City Phase 1,2023-09-30,Saturday,23:00:00,South,126,4.1,60,Cloudy,No
Electronic City Phase 1,2023-09-30,Saturday,23:00:00,East,767,9.64,108,Cloudy,No
Electronic City Phase 1,2023-09-30,Saturday,23:00:00,West,812,6.79,87,Cloudy,No
Electronic City Phase 1,2023-10-01,Sunday,00:00:00,North,187,4.16,38,Rainy,No
Electronic City Phase 1,2023-10-01,Sunday,00:00:00,South,119,4.59,49,Cloudy,No
Electronic City Phase 1,2023-10-01,Sunday,00:00:00,East,207,1.89,44,Clear,No
Electronic City Phase 1,2023-10-01,Sunday,00:00:00,West,83,4.39,41,Rainy,No
Electronic City Phase 1,2023-10-01,Sunday,01:00:00,North,288,4.26,38,Clear,No
Electronic City Phase 1,2023-10-01,Sunday,01:00:00,South,211,1.49,49,Cloudy,No
Electronic City Phase 1,2023-10-01,Sunday,01:00:00,East,244,2.0,30,Clear,No
Electronic City Phase 1,2023-10-01,Sunday,01:00:00,West,57,1.34,34,Clear,No
Electronic City Phase 1,2023-10-01,Sunday,02:00:00,North,250,1.59,44,Clear,No
Electronic City Phase 1,2023-10-01,Sunday,02:00:00,South,262,1.35,39,Clear,No
Electronic City Phase 1,2023-10-01,Sunday,02:00:00,East,51,4.09,39,Cloudy,No
Electronic City Phase 1,2023-10-01,Sunday,02:00:00,West,213,1.4,50,Cloudy,No
Electronic City Phase 1,2023-10-01,Sunday,03:00:00,North,190,1.95,39,Cloudy,No
Electronic City Phase 1,2023-10-01,Sunday,03:00:00,South,190,4.12,31,Rainy,No
Electronic City Phase 1,2023-10-01,Sunday,03:00:00,East,195,2.01,46,Rainy,No
Electronic City Phase 1,2023-10-01,Sunday,03:00:00,West,116,1.94,31,Cloudy,No
Electronic City Phase 1,2023-10-01,Sunday,04:00:00,North,56,4.75,48,Rainy,No
Electronic City Phase 1,2023-10-01,Sunday,04:00:00,South,204,4.36,31,Rainy,No
Electronic City Phase 1,2023-10-01,Sunday,04:00:00,East,161,3.07,53,Clear,No
Electronic City Phase 1,2023-10-01,Sunday,04:00:00,West,147,4.7,51,Clear,No
Electronic City Phase 1,2023-10-01,Sunday,05:00:00,North,298,3.41,43,Clear,No
Electronic City Phase 1,2023-10-01,Sunday,05:00:00,South,207,2.19,36,Cloudy,No
Electronic City Phase 1,2023-10-01,Sunday,05:00:00,East,180,3.07,40,Cloudy,No
Electronic City Phase 1,2023-10-01,Sunday,05:00:00,West,246,3.19,47,Rainy,No
Electronic City Phase 1,2023-10-01,Sunday,06:00:00,North,504,1.85,64,Rainy,No
Electronic City Phase 1,2023-10-01,Sunday,06:00:00,South,111,4.3,79,Clear,No
Electronic City Phase 1,2023-10-01,Sunday,06:00:00,East,230,6.32,86,Clear,No
Electronic City Phase 1,2023-10-01,Sunday,06:00:00,West,872,4.54,116,Cloudy,No
Electronic City Phase 1,2023-10-01,Sunday,07:00:00,North,896,5.38,86,Rainy,No
Electronic City Phase 1,2023-10-01,Sunday,07:00:00,South,398,7.08,100,Clear,No
Electronic City Phase 1,2023-10-01,Sunday,07:00:00,East,902,7.86,98,Clear,No
Electronic City Phase 1,2023-10-01,Sunday,07:00:00,West,938,5.51,69,Clear,No
Electronic City Phase 1,2023-10-01,Sunday,08:00:00,North,437,6.23,71,Cloudy,No
Electronic City Phase 1,2023-10-01,Sunday,08:00:00,South,133,9.55,64,Rainy,No
Electronic City Phase 1,2023-10-01,Sunday,08:00:00,East,230,2.54,116,Clear,No
Electronic City Phase 1,2023-10-01,Sunday,08:00:00,West,246,6.94,63,Clear,No
Electronic City Phase 1,2023-10-01,Sunday,09:00:00,North,150,1.44,72,Clear,No
Electronic City Phase 1,2023-10-01,Sunday,09:00:00,South,723,9.99,109,Cloudy,No
Electronic City Phase 1,2023-10-01,Sunday,09:00:00,East,878,9.69,84,Clear,No
Electronic City Phase 1,2023-10-01,Sunday,09:00:00,West,292,4.33,61,Clear,No
Electronic City Phase 1,2023-10-01,Sunday,10:00:00,North,953,5.21,107,Clear,No
Electronic City Phase 1,2023-10-01,Sunday,10:00:00,South,730,2.74,111,Rainy,No
Electronic City Phase 1,2023-10-01,Sunday,10:00:00,East,536,1.67,79,Cloudy,No
Electronic City Phase 1,2023-10-01,Sunday,10:00:00,West,149,2.17,85,Rainy,No
Electronic City Phase 1,2023-10-01,Sunday,11:00:00,North,926,9.0,77,Rainy,No
Electronic City Phase 1,2023-10-01,Sunday,11:00:00,South,319,7.94,62,Clear,No
Electronic City Phase 1,2023-10-01,Sunday,11:00:00,East,599,4.15,71,Clear,No
Electronic City Phase 1,2023-10-01,Sunday,11:00:00,West,162,1.61,83,Clear,No
Electronic City Phase 1,2023-10-01,Sunday,12:00:00,North,294,3.08,114,Rainy,No
Electronic City Phase 1,2023-10-01,Sunday,12:00:00,South,966,2.83,74,Clear,No
Electronic City Phase 1,2023-10-01,Sunday,12:00:00,East,154,7.48,83,Clear,No
Electronic City Phase 1,2023-10-01,Sunday,12:00:00,West,181,2.85,90,Cloudy,No
Electronic City Phase 1,2023-10-01,Sunday,13:00:00,North,430,3.04,71,Cloudy,No
Electronic City Phase 1,2023-10-01,Sunday,13:00:00,South,646,3.0,66,Clear,No
Electronic City Phase 1,2023-10-01,Sunday,13:00:00,East,329,3.25,68,Cloudy,No
Electronic City Phase 1,2023-10-01,Sunday,13:00:00,West,295,5.98,108,Cloudy,No
Electronic City Phase 1,2023-10-01,Sunday,14:00:00,North,269,1.51,71,Clear,No
Electronic City Phase 1,2023-10-01,Sunday,14:00:00,South,261,8.68,119,Cloudy,No
Electronic City Phase 1,2023-10-01,Sunday,14:00:00,East,952,6.21,85,Cloudy,No
Electronic City Phase 1,2023-10-01,Sunday,14:00:00,West,382,5.58,101,Clear,No
Electronic City Phase 1,2023-10-01,Sunday,15:00:00,North,363,6.56,71,Cloudy,No
Electronic City Phase 1,2023-10-01,Sunday,15:00:00,South,582,8.58,100,Clear,No
Electronic City Phase 1,2023-10-01,Sunday,15:00:00,East,310,4.29,114,Clear,No
Electronic City Phase 1,2023-10-01,Sunday,15:00:00,West,251,6.95,102,Cloudy,No
Electronic City Phase 1,2023-10-01,Sunday,16:00:00,North,578,2.66,74,Rainy,No
Electronic City Phase 1,2023-10-01,Sunday,16:00:00,South,921,5.35,113,Cloudy,No
Electronic City Phase 1,2023-10-01,Sunday,16:00:00,East,171,2.4,113,Clear,No
Electronic City Phase 1,2023-10-01,Sunday,16:00:00,West,171,9.76,73,Cloudy,No
Electronic City Phase 1,2023-10-01,Sunday,17:00:00,North,222,8.67,99,Clear,No
Electronic City Phase 1,2023-10-01,Sunday,17:00:00,South,913,5.19,60,Clear,No
Electronic City Phase 1,2023-10-01,Sunday,17:00:00,East,290,3.19,60,Clear,No
Electronic City Phase 1,2023-10-01,Sunday,17:00:00,West,484,9.11,120,Rainy,No
Electronic City Phase 1,2023-10-01,Sunday,18:00:00,North,213,2.29,75,Clear,No
Electronic City Phase 1,2023-10-01,Sunday,18:00:00,South,394,9.52,94,Clear,No
Electronic City Phase 1,2023-10-01,Sunday,18:00:00,East,715,5.86,106,Rainy,No
Electronic City Phase 1,2023-10-01,Sunday,18:00:00,West,333,8.19,89,Clear,No
Electronic City Phase 1,2023-10-01,Sunday,19:00:00,North,104,1.95,97,Cloudy,No
Electronic City Phase 1,2023-10-01,Sunday,19:00:00,South,754,6.5,88,Clear,No
Electronic City Phase 1,2023-10-01,Sunday,19:00:00,East,735,9.34,108,Rainy,No
Electronic City Phase 1,2023-10-01,Sunday,19:00:00,West,110,3.81,117,Cloudy,No
Electronic City Phase 1,2023-10-01,Sunday,20:00:00,North,793,8.68,113,Rainy,No
Electronic City Phase 1,2023-10-01,Sunday,20:00:00,South,799,4.17,117,Rainy,No
Electronic City Phase 1,2023-10-01,Sunday,20:00:00,East,252,2.33,97,Rainy,No
Electronic City Phase 1,2023-10-01,Sunday,20:00:00,West,968,2.28,82,Rainy,No
Electronic City Phase 1,2023-10-01,Sunday,21:00:00,North,839,3.76,101,Clear,No
Electronic City Phase 1,2023-10-01,Sunday,21:00:00,South,925,1.5,83,Cloudy,No
Electronic City Phase 1,2023-10-01,Sunday,21:00:00,East,976,2.59,80,Rainy,No
Electronic City Phase 1,2023-10-01,Sunday,21:00:00,West,872,3.53,63,Clear,No
Electronic City Phase 1,2023-10-01,Sunday,22:00:00,North,502,2.62,112,Clear,No
Electronic City Phase 1,2023-10-01,Sunday,22:00:00,South,506,5.35,70,Cloudy,No
Electronic City Phase 1,2023-10-01,Sunday,22:00:00,East,525,5.53,83,Clear,No
Electronic City Phase 1,2023-10-01,Sunday,22:00:00,West,775,5.99,95,Clear,No
Electronic City Phase 1,2023-10-01,Sunday,23:00:00,North,954,7.15,75,Clear,No
Electronic City Phase 1,2023-10-01,Sunday,23:00:00,South,190,5.24,103,Rainy,No
Electronic City Phase 1,2023-10-01,Sunday,23:00:00,East,419,5.56,117,Clear,No
Electronic City Phase 1,2023-10-01,Sunday,23:00:00,West,458,2.55,77,Cloudy,No
Electronic City Phase 1,2023-10-02,Monday,00:00:00,North,229,4.0,51,Clear,Yes
Electronic City Phase 1,2023-10-02,Monday,00:00:00,South,294,3.22,44,Rainy,Yes
Electronic City Phase 1,2023-10-02,Monday,00:00:00,East,170,1.77,36,Clear,Yes
Electronic City Phase 1,2023-10-02,Monday,00:00:00,West,267,1.63,33,Clear,Yes
Electronic City Phase 1,2023-10-02,Monday,01:00:00,North,153,4.65,36,Rainy,Yes
Electronic City Phase 1,2023-10-02,Monday,01:00:00,South,272,1.78,40,Rainy,Yes
Electronic City Phase 1,2023-10-02,Monday,01:00:00,East,91,3.68,39,Rainy,Yes
Electronic City Phase 1,2023-10-02,Monday,01:00:00,West,241,4.06,30,Rainy,Yes
Electronic City Phase 1,2023-10-02,Monday,02:00:00,North,222,3.07,57,Clear,Yes
Electronic City Phase 1,2023-10-02,Monday,02:00:00,South,60,3.52,59,Cloudy,Yes
Electronic City Phase 1,2023-10-02,Monday,02:00:00,East,178,3.99,48,Cloudy,Yes
Electronic City Phase 1,2023-10-02,Monday,02:00:00,West,136,4.48,60,Rainy,Yes
Electronic City Phase 1,2023-10-02,Monday,03:00:00,North,54,2.25,49,Cloudy,Yes
Electronic City Phase 1,2023-10-02,Monday,03:00:00,South,185,3.55,58,Clear,Yes
Electronic City Phase 1,2023-10-02,Monday,03:00:00,East,81,4.63,55,Cloudy,Yes
Electronic City Phase 1,2023-10-02,Monday,03:00:00,West,156,4.54,36,Rainy,Yes
Electronic City Phase 1,2023-10-02,Monday,04:00:00,North,153,4.65,38,Cloudy,Yes
Electronic City Phase 1,2023-10-02,Monday,04:00:00,South,231,4.5,52,Cloudy,Yes
Electronic City Phase 1,2023-10-02,Monday,04:00:00,East,81,2.81,36,Clear,Yes
Electronic City Phase 1,2023-10-02,Monday,04:00:00,West,184,4.49,41,Cloudy,Yes
Electronic City Phase 1,2023-10-02,Monday,05:00:00,North,226,4.78,48,Cloudy,Yes
Electronic City Phase 1,2023-10-02,Monday,05:00:00,South,260,3.0,50,Clear,Yes
Electronic City Phase 1,2023-10-02,Monday,05:00:00,East,211,3.21,38,Cloudy,Yes
Electronic City Phase 1,2023-10-02,Monday,05:00:00,West,125,3.11,30,Cloudy,Yes
Electronic City Phase 1,2023-10-02,Monday,06:00:00,North,157,4.28,87,Clear,Yes
Electronic City Phase 1,2023-10-02,Monday,06:00:00,South,674,8.14,117,Cloudy,Yes
Electronic City Phase 1,2023-10-02,Monday,06:00:00,East,504,5.84,79,Clear,Yes
Electronic City Phase 1,2023-10-02,Monday,06:00:00,West,205,4.62,83,Cloudy,Yes
Electronic City Phase 1,2023-10-02,Monday,07:00:00,North,784,4.36,60,Clear,Yes
Electronic City Phase 1,2023-10-02,Monday,07:00:00,South,339,7.59,83,Clear,Yes
Electronic City Phase 1,2023-10-02,Monday,07:00:00,East,782,1.13,117,Cloudy,Yes
Electronic City Phase 1,2023-10-02,Monday,07:00:00,West,152,5.88,110,Clear,Yes
Electronic City Phase 1,2023-10-02,Monday,08:00:00,North,804,2.8,87,Cloudy,Yes
Electronic City Phase 1,2023-10-02,Monday,08:00:00,South,754,2.37,96,Clear,Yes
Electronic City Phase 1,2023-10-02,Monday,08:00:00,East,327,3.7,68,Clear,Yes
Electronic City Phase 1,2023-10-02,Monday,08:00:00,West,518,6.04,86,Clear,Yes
Electronic City Phase 1,2023-10-02,Monday,09:00:00,North,964,4.09,84,Rainy,Yes
Electronic City Phase 1,2023-10-02,Monday,09:00:00,South,710,4.56,78,Rainy,Yes
Electronic City Phase 1,2023-10-02,Monday,09:00:00,East,587,1.01,76,Cloudy,Yes
Electronic City Phase 1,2023-10-02,Monday,09:00:00,West,611,1.41,102,Cloudy,Yes
Electronic City Phase 1,2023-10-02,Monday,10:00:00,North,958,4.2,62,Rainy,Yes
Electronic City Phase 1,2023-10-02,Monday,10:00:00,South,720,2.78,116,Cloudy,Yes
Electronic City Phase 1,2023-10-02,Monday,10:00:00,East,402,8.43,85,Clear,Yes
Electronic City Phase 1,2023-10-02,Monday,10:00:00,West,136,4.72,112,Clear,Yes
Electronic City Phase 1,2023-10-02,Monday,11:00:00,North,253,7.45,73,Clear,Yes
Electronic City Phase 1,2023-10-02,Monday,11:00:00,South,170,9.11,98,Clear,Yes
Electronic City Phase 1,2023-10-02,Monday,11:00:00,East,988,3.36,60,Cloudy,Yes
Electronic City Phase 1,2023-10-02,Monday,11:00:00,West,294,6.09,106,Cloudy,Yes
Electronic City Phase 1,2023-10-02,Monday,12:00:00,North,797,9.36,115,Clear,Yes
Electronic City Phase 1,2023-10-02,Monday,12:00:00,South,657,7.51,115,Rainy,Yes
Electronic City Phase 1,2023-10-02,Monday,12:00:00,East,480,3.47,84,Cloudy,Yes
Electronic City Phase 1,2023-10-02,Monday,12:00:00,West,356,6.28,87,Clear,Yes
Electronic City Phase 1,2023-10-02,Monday,13:00:00,North,112,5.96,94,Clear,Yes
Electronic City Phase 1,2023-10-02,Monday,13:00:00,South,911,4.79,75,Clear,Yes
Electronic City Phase 1,2023-10-02,Monday,13:00:00,East,177,4.36,65,Clear,Yes
Electronic City Phase 1,2023-10-02,Monday,13:00:00,West,924,3.5,71,Cloudy,Yes
Electronic City Phase 1,2023-10-02,Monday,14:00:00,North,431,6.28,101,Rainy,Yes
Electronic City Phase 1,2023-10-02,Monday,14:00:00,South,620,4.89,79,Clear,Yes
Electronic City Phase 1,2023-10-02,Monday,14:00:00,East,277,4.49,78,Clear,Yes
Electronic City Phase 1,2023-10-02,Monday,14:00:00,West,434,4.62,99,Clear,Yes
Electronic City Phase 1,2023-10-02,Monday,15:00:00,North,300,5.98,72,Cloudy,Yes
Electronic City Phase 1,2023-10-02,Monday,15:00:00,South,842,7.41,100,Clear,Yes
Electronic City Phase 1,2023-10-02,Monday,15:00:00,East,275,4.0,76,Clear,Yes
Electronic City Phase 1,2023-10-02,Monday,15:00:00,West,307,4.48,74,Cloudy,Yes
Electronic City Phase 1,2023-10-02,Monday,16:00:00,North,265,8.42,81,Clear,Yes
Electronic City Phase 1,2023-10-02,Monday,16:00:00,South,792,5.47,116,Cloudy,Yes
Electronic City Phase 1,2023-10-02,Monday,16:00:00,East,208,6.42,68,Clear,Yes
Electronic City Phase 1,2023-10-02,Monday,16:00:00,West,178,2.82,89,Cloudy,Yes
Electronic City Phase 1,2023-10-02,Monday,17:00:00,North,124,6.93,65,Clear,Yes
Electronic City Phase 1,2023-10-02,Monday,17:00:00,South,813,1.93,86,Cloudy,Yes
Electronic City Phase 1,2023-10-02,Monday,17:00:00,East,863,5.5,92,Rainy,Yes
Electronic City Phase 1,2023-10-02,Monday,17:00:00,West,161,6.1,89,Clear,Yes
Electronic City Phase 1,2023-10-02,Monday,18:00:00,North,968,5.93,63,Clear,Yes
Electronic City Phase 1,2023-10-02,Monday,18:00:00,South,685,2.89,80,Cloudy,Yes
Electronic City Phase 1,2023-10-02,Monday,18:00:00,East,801,4.3,83,Cloudy,Yes
Electronic City Phase 1,2023-10-02,Monday,18:00:00,West,167,4.63,82,Clear,Yes
Electronic City Phase 1,2023-10-02,Monday,19:00:00,North,274,9.47,76,Clear,Yes
Electronic City Phase 1,2023-10-02,Monday,19:00:00,South,864,5.37,112,Rainy,Yes
Electronic City Phase 1,2023-10-02,Monday,19:00:00,East,292,5.21,105,Clear,Yes
Electronic City Phase 1,2023-10-02,Monday,19:00:00,West,873,3.16,114,Rainy,Yes
Electronic City Phase 1,2023-10-02,Monday,20:00:00,North,672,4.6,72,Clear,Yes
Electronic City Phase 1,2023-10-02,Monday,20:00:00,South,169,6.64,102,Clear,Yes
Electronic City Phase 1,2023-10-02,Monday,20:00:00,East,627,1.93,110,Cloudy,Yes
Electronic City Phase 1,2023-10-02,Monday,20:00:00,West,277,6.54,92,Clear,Yes
Electronic City Phase 1,2023-10-02,Monday,21:00:00,North,759,7.06,111,Cloudy,Yes
Electronic City Phase 1,2023-10-02,Monday,21:00:00,South,236,7.23,84,Clear,Yes
Electronic City Phase 1,2023-10-02,Monday,21:00:00,East,858,3.05,96,Clear,Yes
Electronic City Phase 1,2023-10-02,Monday,21:00:00,West,618,2.85,106,Cloudy,Yes
Electronic City Phase 1,2023-10-02,Monday,22:00:00,North,160,4.58,84,Cloudy,Yes
Electronic City Phase 1,2023-10-02,Monday,22:00:00,South,461,1.94,120,Rainy,Yes
Electronic City Phase 1,2023-10-02,Monday,22:00:00,East,388,6.38,90,Clear,Yes
Electronic City Phase 1,2023-10-02,Monday,22:00:00,West,490,3.1,80,Clear,Yes
Electronic City Phase 1,2023-10-02,Monday,23:00:00,North,966,7.59,79,Clear,Yes
Electronic City Phase 1,2023-10-02,Monday,23:00:00,South,537,8.65,101,Rainy,Yes
Electronic City Phase 1,2023-10-02,Monday,23:00:00,East,210,7.82,71,Clear,Yes
Electronic City Phase 1,2023-10-02,Monday,23:00:00,West,840,4.33,79,Clear,Yes
Electronic City Phase 1,2023-10-03,Tuesday,00:00:00,North,52,2.75,46,Rainy,No
Electronic City Phase 1,2023-10-03,Tuesday,00:00:00,South,131,3.09,41,Clear,No
Electronic City Phase 1,2023-10-03,Tuesday,00:00:00,East,274,4.15,49,Cloudy,No
Electronic City Phase 1,2023-10-03,Tuesday,00:00:00,West,300,2.19,37,Cloudy,No
Electronic City Phase 1,2023-10-03,Tuesday,01:00:00,North,115,2.16,32,Clear,No
Electronic City Phase 1,2023-10-03,Tuesday,01:00:00,South,120,2.69,38,Cloudy,No
Electronic City Phase 1,2023-10-03,Tuesday,01:00:00,East,263,4.43,39,Clear,No
Electronic City Phase 1,2023-10-03,Tuesday,01:00:00,West,134,2.57,38,Clear,No
Electronic City Phase 1,2023-10-03,Tuesday,02:00:00,North,111,3.13,36,Clear,No
Electronic City Phase 1,2023-10-03,Tuesday,02:00:00,South,98,4.08,33,Clear,No
Electronic City Phase 1,2023-10-03,Tuesday,02:00:00,East,82,1.26,40,Rainy,No
Electronic City Phase 1,2023-10-03,Tuesday,02:00:00,West,71,2.82,32,Clear,No
Electronic City Phase 1,2023-10-03,Tuesday,03:00:00,North,92,2.04,47,Cloudy,No
Electronic City Phase 1,2023-10-03,Tuesday,03:00:00,South,60,1.86,48,Clear,No
Electronic City Phase 1,2023-10-03,Tuesday,03:00:00,East,78,1.9,37,Clear,No
Electronic City Phase 1,2023-10-03,Tuesday,03:00:00,West,63,4.13,41,Clear,No
Electronic City Phase 1,2023-10-03,Tuesday,04:00:00,North,154,4.26,58,Rainy,No
Electronic City Phase 1,2023-10-03,Tuesday,04:00:00,South,143,3.92,60,Clear,No
Electronic City Phase 1,2023-10-03,Tuesday,04:00:00,East,168,4.0,30,Cloudy,No
Electronic City Phase 1,2023-10-03,Tuesday,04:00:00,West,144,2.79,54,Clear,No
Electronic City Phase 1,2023-10-03,Tuesday,05:00:00,North,274,1.61,55,Clear,No
Electronic City Phase 1,2023-10-03,Tuesday,05:00:00,South,231,2.48,44,Cloudy,No
Electronic City Phase 1,2023-10-03,Tuesday,05:00:00,East,244,2.73,35,Cloudy,No
Electronic City Phase 1,2023-10-03,Tuesday,05:00:00,West,107,4.19,54,Rainy,No
Electronic City Phase 1,2023-10-03,Tuesday,06:00:00,North,535,7.43,101,Cloudy,No
Electronic City Phase 1,2023-10-03,Tuesday,06:00:00,South,130,4.57,65,Rainy,No
Electronic City Phase 1,2023-10-03,Tuesday,06:00:00,East,590,3.89,102,Clear,No
Electronic City Phase 1,2023-10-03,Tuesday,06:00:00,West,913,9.69,65,Rainy,No
Electronic City Phase 1,2023-10-03,Tuesday,07:00:00,North,102,9.25,73,Clear,No
Electronic City Phase 1,2023-10-03,Tuesday,07:00:00,South,838,8.37,94,Rainy,No
Electronic City Phase 1,2023-10-03,Tuesday,07:00:00,East,695,4.91,71,Rainy,No
Electronic City Phase 1,2023-10-03,Tuesday,07:00:00,West,581,7.15,64,Clear,No
Electronic City Phase 1,2023-10-03,Tuesday,08:00:00,North,570,4.21,113,Rainy,No
Electronic City Phase 1,2023-10-03,Tuesday,08:00:00,South,560,1.35,66,Cloudy,No
Electronic City Phase 1,2023-10-03,Tuesday,08:00:00,East,583,1.02,60,Clear,No
Electronic City Phase 1,2023-10-03,Tuesday,08:00:00,West,605,4.72,106,Cloudy,No
Electronic City Phase 1,2023-10-03,Tuesday,09:00:00,North,681,4.68,99,Clear,No
Electronic City Phase 1,2023-10-03,Tuesday,09:00:00,South,311,2.82,97,Clear,No
Electronic City Phase 1,2023-10-03,Tuesday,09:00:00,East,648,4.07,101,Rainy,No
Electronic City Phase 1,2023-10-03,Tuesday,09:00:00,West,553,3.32,76,Cloudy,No
